2015-11-11 01:02:16 100.43.85.20    browse   danmaku.us PmWikiZhCn.PmWikiZhCn "" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
2015-11-11 04:16:07 61.135.190.221  browse   danmaku.us Bilibili2.1102 "http://www.baidu.com/s?wd=%B5%AF%C4%BB%DA%A3%7E%C9%D9%D7%B3%B2%BB%C5%AC%C1%A6%2C%D2%BB%C9%FA%D4%DA%C4%DA%B5%D8%7E%7CBilibili2/%A1%BEBadApple%21%21%A1%BF%BB%B9%D3%D0%CA%B2%C3%B4%BF%C9%D2%D4%D7%E8%D6%B9%B0%A2%C8%FD" "Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
2015-11-11 04:16:23 61.135.190.223  browse   danmaku.us Bilibili2.1102 "http://www.baidu.com/s?wd=%B5%AF%C4%BB%DA%A3%7E%C9%D9%D7%B3%B2%BB%C5%AC%C1%A6%2C%D2%BB%C9%FA%D4%DA%C4%DA%B5%D8%7E%7CBilibili2/%A1%BEBadApple%21%21%A1%BF%BB%B9%D3%D0%CA%B2%C3%B4%BF%C9%D2%D4%D7%E8%D6%B9%B0%A2%C8%FD" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
2015-11-11 04:35:04 66.249.67.236   browse   danmaku.us PmWikiZhCn.Installation "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2015-11-11 04:35:56 180.115.112.89  browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/8.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; Tablet PC 2.0)"
2015-11-11 04:35:56 180.115.112.89  browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/8.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; Tablet PC 2.0)"
2015-11-11 04:47:41 180.76.15.12    browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-11-11 04:49:33 66.249.67.236   browse   danmaku.us Acfun2.RecentChanges "" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2015-11-11 05:04:59 192.187.126.164 browse   danmaku.us Main.HomePage "" "compatible;Baiduspider/2.0; +http://www.baidu.com/search/spider.html"
2015-11-11 06:00:34 157.55.39.72    browse   danmaku.us Bilibili2.1040 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
2015-11-11 06:05:09 217.79.190.25   browse   danmaku.us . "http://pizza-tycoon.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36"
2015-11-11 06:31:59 157.55.39.217   browse   danmaku.us Bilibili2.1042 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
2015-11-11 06:42:34 1.48.228.117    browse   danmaku.us Main.HomePage "http://bbs.colg.cn/thread-3725026-1-1.html" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R6007 Build/JLS36C) AppleWebKit/534.24 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.24 T5/2.0 baiduboxapp/6.7 (Baidu; P1 4.3)"
2015-11-11 06:56:37 66.249.67.236   browse   danmaku.us Main.HomePage "" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2015-11-11 07:11:10 157.55.39.48    browse   danmaku.us Bilibili2.1021 "" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
2015-11-11 07:32:22 192.187.126.164 browse   danmaku.us Main.HomePage "" "compatible;Baiduspider/2.0; +http://www.baidu.com/search/spider.html"
2015-11-11 07:32:55 61.135.190.223  browse   danmaku.us Bilibili2.1022 "http://www.baidu.com/s?wd=%B5%AF%C4%BB%DA%A3%7E%C9%D9%D7%B3%B2%BB%C5%AC%C1%A6%2C%D2%BB%C9%FA%D4%DA%C4%DA%B5%D8%7E%7CBilibili2/MAD%CC%EC%D4%AA%CD%BB%C6%C6%A1%B8WELCOMETOTHEBLACKPARADE%A1%B9" "Mozilla/5.0 (Linux; Android 4.1.1; Nexus 7 Build/JRO03D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166  Safari/535.19"
2015-11-11 07:40:33 180.76.15.6     browse   danmaku.us PmWiki.WikiStructure "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-11-11 07:45:22 182.118.22.205  edit     direct.danmaku.us Acfun2.1054 "http://direct.danmaku.us/Acfun2/1054?action=edit&preview=y&restore=diff:1306829877:1299562523:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 07:47:30 182.118.20.167  browse   direct.danmaku.us Acfun2.1014 "http://direct.danmaku.us/Acfun2/1014?Player=acold09" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 07:47:51 101.226.168.226 browse   direct.danmaku.us Acfun2.1007 "http://direct.danmaku.us/Acfun2/1007" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 07:53:15 183.60.244.24   browse   danmaku.us . "http://www.baidu.com/search/spider.htm" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-11-11 07:59:01 101.226.166.225 edit     direct.danmaku.us Acfun2.1143 "http://direct.danmaku.us/Acfun2/1143?action=edit&preview=y&restore=diff:1281504611:1281504611:" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 07:59:05 182.118.21.206  diff     direct.danmaku.us Acfun2.1015 "http://direct.danmaku.us/Acfun2/1015?action=diff&minor=y&source=n" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 07:59:23 101.226.167.196 browse   direct.danmaku.us Acfun2.1086 "http://direct.danmaku.us/Acfun2/1086?Player=acold09" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:11:37 101.226.167.233 browse   direct.danmaku.us Acfun2.1077 "http://direct.danmaku.us/Acfun2/1077?Player=acold09" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:11:55 182.118.21.234  diff     direct.danmaku.us Bilibili2.1048 "http://direct.danmaku.us/Bilibili2/1048?action=diff&minor=y&source=n" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:12:26 101.226.167.210 diff     direct.danmaku.us Acfun2.1087 "http://direct.danmaku.us/Acfun2/1087?action=diff&minor=n&source=y" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:13:18 101.226.168.247 diff     direct.danmaku.us Bilibili2.1107 "http://direct.danmaku.us/Bilibili2/1107?action=diff&minor=y&source=n" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:15:11 101.226.168.233 print    www.danmaku.us Acfun2.1082 "http://www.danmaku.us/Acfun2/1082?action=print" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:16:58 182.118.21.202  browse   direct.danmaku.us Main.Retake "http://direct.danmaku.us/Main/Retake" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:20:12 182.118.20.225  print    direct.danmaku.us Main.RecentChanges "http://direct.danmaku.us/Main/RecentChanges?action=print" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:23:31 101.226.166.247 diff     www.danmaku.us Acfun2.1144 "http://www.danmaku.us/Acfun2/1144?action=diff&minor=y&source=y" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:24:53 101.226.169.228 diff     www.danmaku.us Bilibili2.1054 "http://www.danmaku.us/Bilibili2/1054?action=diff&minor=y&source=y" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:25:24 101.226.169.215 browse   www.danmaku.us Acfun2.1118 "http://www.danmaku.us/Acfun2/1118?Player=acold09" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:26:23 67.55.87.68     browse   danmaku.us . "http://www.google.com" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
2015-11-11 08:26:37 101.226.167.220 login    danmaku.us Acfun2.1060 "http://danmaku.us/Acfun2/1060?action=login" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:26:38 182.118.22.214  diff     www.danmaku.us Bilibili2.1056 "http://www.danmaku.us/Bilibili2/1056?action=diff" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:28:48 101.226.166.197 diff     www.danmaku.us Main.BiliTest "http://www.danmaku.us/Main/BiliTest?action=diff" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:29:36 182.118.20.231  browse   www.danmaku.us Bilibili2.1067 "http://www.danmaku.us/Bilibili2/1067" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:32:35 182.118.20.167  print    www.danmaku.us Bilibili2.1060 "http://www.danmaku.us/Bilibili2/1060?action=print" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:32:39 49.115.60.8     browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0E; .NET4.0C)"
2015-11-11 08:32:39 49.115.60.8     browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0E; .NET4.0C)"
2015-11-11 08:36:43 182.118.21.223  diff     www.danmaku.us Acfun2.1038 "http://www.danmaku.us/Acfun2/1038?action=diff" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:36:43 182.118.20.226  browse   danmaku.us Acfun2.1097 "http://danmaku.us/Acfun2/1097?Player=ac20110209" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:37:33 182.118.25.213  diff     danmaku.us Acfun2.1034 "http://danmaku.us/Acfun2/1034?action=diff&minor=n&source=y" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:37:47 182.118.25.220  diff     danmaku.us Acfun2.1151 "http://danmaku.us/Acfun2/1151?action=diff" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:38:37 182.118.21.213  login    danmaku.us Acfun2.1164 "http://danmaku.us/Acfun2/1164?action=login" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:39:29 182.118.20.226  diff     www.danmaku.us Main.Flvtshack "http://www.danmaku.us/Main/Flvtshack?action=diff&minor=n&source=y" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:41:11 101.226.168.203 print    danmaku.us Acfun2.1164 "http://danmaku.us/Acfun2/1164?action=print" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:46:26 101.226.168.249 diff     danmaku.us Bilibili2.1059 "http://danmaku.us/Bilibili2/1059?action=diff&minor=n&source=y" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:47:01 182.118.25.224  browse   www.danmaku.us Bilibili2.1101 "http://www.danmaku.us/Bilibili2/1101" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:48:39 101.226.167.196 diff     danmaku.us Bilibili2.1095 "http://danmaku.us/Bilibili2/1095?action=diff&minor=y&source=n" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:53:33 182.118.20.224  login    danmaku.us Bilibili2.1053 "http://danmaku.us/Bilibili2/1053?action=login" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:54:47 182.118.20.225  diff     danmaku.us Bilibili2.HomePage "http://danmaku.us/Bilibili2/HomePage?action=diff&minor=n&source=y" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:55:48 182.118.25.223  edit     danmaku.us Acfun2.1024 "http://danmaku.us/Acfun2/1024?action=edit&preview=y&restore=diff:1278984402:1278984402:" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:55:57 182.118.21.239  login    danmaku.us Bilibili2.1037 "http://danmaku.us/Bilibili2/1037?action=login" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
2015-11-11 08:56:29 123.125.71.109  browse   danmaku.us Acfun2.1195 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-11-11 09:52:18 67.213.118.194  browse   danmaku.us . "" "=Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16"
2015-11-11 09:52:47 106.38.241.153  browse   danmaku.us . "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:52:58 106.38.241.153  browse   www.danmaku.us Acfun2.HomePage "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:53:10 106.38.241.153  browse   danmaku.us Acfun2.1025 "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:53:21 106.38.241.153  browse   www.danmaku.us AcfunN1.HomePage "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:53:32 106.38.241.153  browse   danmaku.us Acfun2.1025 "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:53:43 106.38.241.153  browse   danmaku.us . "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:53:54 106.38.241.153  browse   danmaku.us . "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:54:04 106.38.241.153  browse   danmaku.us Acfun2.HomePage "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:54:15 106.38.241.153  browse   danmaku.us Twodland1.HomePage "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:54:26 106.38.241.153  browse   danmaku.us . "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:54:37 106.38.241.153  browse   danmaku.us Category.PmWikiDeveloper "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:54:48 106.38.241.153  browse   danmaku.us PmWikiZhCn.PmWikiZhCn "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:54:59 106.38.241.153  browse   danmaku.us AcfunN1.1001 "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:55:10 106.38.241.153  browse   danmaku.us PmWiki.WikiFarms "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:55:21 106.38.241.153  browse   danmaku.us . "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:55:32 106.38.241.153  browse   danmaku.us PmWikiZhCn.SideBar "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 09:55:43 106.38.241.153  browse   danmaku.us System.HomePage "" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
2015-11-11 10:51:38 66.249.67.252   browse   danmaku.us . "" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2015-11-11 10:53:22 123.125.71.112  browse   direct.danmaku.us Acfun2.1023 "" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
2015-11-11 10:56:45 1.28.253.11     browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-11 10:56:45 1.28.253.11     browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-11 10:56:46 1.28.253.11     browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-11 10:56:47 1.28.253.11     browse   direct.danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-11 10:56:47 1.28.253.11     browse   direct.danmaku.us Main.HomePage "" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-11 10:56:49 1.28.253.11     browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-11 10:56:50 1.28.253.11     browse   direct.danmaku.us Main.HomePage "http://direct.danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
2015-11-11 11:05:31 125.47.200.49   browse   danmaku.us Main.HomePage "http://danmaku.us/uploads/Main" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
